"shapeid","x","y","id","name"
"537","-103.3457108","20.7164062","1379394186","NULL"
"538","-103.344682","20.7291857","1379394189","NULL"
"539","-103.3534588","20.7197752","1379407508","NULL"
"540","-103.3515975","20.7309827","1379407541","NULL"
"541","-103.3531546","20.7317034","1379407619","NULL"
"542","-103.3523001","20.7313872","1379407629","NULL"
"543","-103.3511496","20.7309582","1379407643","NULL"
"544","-103.3841504","20.7214761","1380508951","NULL"
"545","-103.3915774","20.7217362","1383977529","NULL"
"546","-103.389374","20.7214411","1383978563","NULL"
"547","-103.3893886","20.7213491","1383978569","NULL"
"548","-103.3883025","20.7177828","1384589790","NULL"
"549","-103.3315832","20.6693966","1388919745","NULL"
"550","-103.3303773","20.6690049","1388919847","NULL"
"551","-103.3319925","20.6681978","1388943184","NULL"
"552","-103.3307649","20.6678376","1388943195","NULL"
"553","-103.3295586","20.6711851","1388973891","NULL"
"554","-103.3292324","20.6721315","1388973892","NULL"
"555","-103.3298545","20.6703051","1388973897","NULL"
"556","-103.3265887","20.6797941","1389055940","NULL"
"557","-103.3289825","20.6574704","1389790726","NULL"
"558","-103.3307102","20.65981","1389790729","NULL"
"559","-103.3294855","20.6581581","1389790784","NULL"
"560","-103.2983318","20.6644871","1390986545","NULL"
"561","-103.2943599","20.6979879","1391489042","NULL"
"562","-103.3316853","20.6611068","1392897304","NULL"
"563","-103.3309434","20.6563596","1394179158","NULL"
"564","-103.3349287","20.6591811","1394179176","NULL"
"565","-103.3310148","20.660208","1394179209","NULL"
"566","-103.3351121","20.658364","1394179250","NULL"
"567","-103.3324329","20.6621076","1394179254","NULL"
"568","-103.3361293","20.6546005","1394179352","NULL"
"569","-103.3351942","20.6583968","1394179354","NULL"
"570","-103.3344553","20.6608885","1394179377","NULL"
"571","-103.3362841","20.6546189","1394179438","NULL"
"572","-103.3447701","20.6550403","1394417729","NULL"
"573","-103.3427172","20.6520222","1394417736","NULL"
"574","-103.3428105","20.6519723","1394417760","NULL"
"575","-103.3419872","20.6506477","1394417774","NULL"
"576","-103.3368593","20.6519743","1394443279","NULL"
"577","-103.3340937","20.6523048","1394443316","NULL"
"578","-103.3483299","20.6634439","1396648299","NULL"
"579","-103.3594787","20.666749","1396648342","NULL"
"580","-103.3590496","20.6874587","1396648369","NULL"
"581","-103.3577056","20.7012278","1396653887","NULL"
"582","-103.2811815","20.6465415","1398116016","NULL"
"583","-103.2811965","20.646459","1398116265","NULL"
"584","-103.2860581","20.6458526","1400417552","NULL"
"585","-103.286447","20.6458854","1400417661","NULL"
"586","-103.2852435","20.6457997","1400417671","NULL"
"587","-103.2856489","20.6458188","1400417806","NULL"
"588","-103.3061007","20.629259","1401196705","NULL"
"589","-103.3834863","20.6316644","1404087997","Camino a pie"
"590","-103.3475813","20.6788338","1407981415","NULL"
"591","-103.3483495","20.6926474","1407981418","NULL"
"592","-103.3546579","20.6721819","1408010574","NULL"
"593","-103.3684983","20.6723209","1408026116","NULL"
"594","-103.4137166","20.6254418","1409260589","NULL"
"595","-103.4140999","20.6256731","1409260590","NULL"
"596","-103.3592513","20.6810959","1416200477","NULL"
"597","-103.3589964","20.6885449","1416200483","NULL"
"598","-103.3593828","20.6722598","1416200500","NULL"
"599","-103.3584654","20.6932995","1416200512","NULL"
"600","-103.3594082","20.6762302","1416200527","NULL"
"601","-103.3592862","20.6800335","1416200550","NULL"
"602","-103.3593842","20.6771079","1416200554","NULL"
"603","-103.3593573","20.6703418","1416200560","NULL"
"604","-103.3593989","20.6733434","1416200571","NULL"
"605","-103.3610435","20.6611727","1416200578","NULL"
"606","-103.3591977","20.6829013","1416200587","NULL"
"607","-103.3591689","20.6839857","1416200618","NULL"
"608","-103.3593536","20.6781162","1416200639","NULL"
"609","-103.359362","20.6702309","1416200641","NULL"
"610","-103.3591273","20.6853861","1416200651","NULL"
"611","-103.3591441","20.684661","1416200654","NULL"
"612","-103.3590957","20.6862146","1416200665","NULL"
"613","-103.3588543","20.6897273","1416200668","NULL"
"614","-103.3594277","20.6756156","1416200669","NULL"
"615","-103.3623933","20.7073288","1421462549","NULL"
"616","-103.3611247","20.6610397","1428093882","NULL"
"617","-103.3480972","20.6750801","1430300045","Plaza Universidad"
"618","-103.3895508","20.6096159","1432334236","Cerro de Santa María"
"619","-103.3631227","20.5995454","1433127636","Cerro del Cuatro"
"620","-103.3420296","20.711668","1435105270","NULL"
"621","-103.3258258","20.7049928","1435105277","NULL"
"622","-103.3204892","20.6980147","1435105278","NULL"
"623","-103.3548355","20.7132715","1435105290","NULL"
"624","-103.3388012","20.7112414","1435105295","NULL"
"625","-103.3550877","20.7131968","1435105301","NULL"
"626","-103.3944816","20.6115291","1439400018","NULL"
"627","-103.3964202","20.6130996","1439400042","NULL"
"628","-103.3963278","20.6132088","1439400070","NULL"
"629","-103.3961865","20.612947","1439400084","NULL"
"630","-103.396097","20.6130566","1439400103","NULL"
"631","-103.4258768","20.6341726","1441012844","NULL"
"632","-103.4260174","20.6340876","1441012908","NULL"
"633","-103.4259416","20.6339795","1441012926","NULL"
"634","-103.340275","20.6783083","1441466404","NULL"
"635","-103.3581084","20.6600578","1441466442","NULL"
"636","-103.4359163","20.674521","1441570417","NULL"
"637","-103.4366395","20.6741277","1441570419","NULL"
"638","-103.4365101","20.671688","1441570424","NULL"
"639","-103.4369614","20.6723871","1441570425","NULL"
"640","-103.4190387","20.6384008","1441738657","NULL"
"641","-103.4224767","20.6737453","1441738667","NULL"
"642","-103.4189009","20.6384889","1441738683","NULL"
"643","-103.4191391","20.6385102","1441738690","NULL"
"644","-103.4190015","20.6385955","1441738757","NULL"
"645","-103.2910581","20.6253095","1448560209","NULL"
"646","-103.3855673","20.582375","1450277548","NULL"
"647","-103.3637711","20.6549096","1454465978","NULL"
"648","-103.4045943","20.7316183","1454524938","NULL"
"649","-103.3975167","20.6258679","1454572510","NULL"
"650","-103.397363","20.6262381","1454572522","NULL"
"651","-103.3967894","20.6254365","1454572551","NULL"
"652","-103.3965711","20.6257703","1454572555","NULL"
"653","-103.3975779","20.6259042","1454572568","NULL"
"654","-103.397301","20.6262015","1454572582","NULL"
"655","-103.3967262","20.625399","1454572592","NULL"
"656","-103.3965169","20.6257383","1454572602","NULL"
"657","-103.4072324","20.6162133","1454941277","Cerro del Tesoro"
"658","-103.4051577","20.5977501","1454976050","NULL"
"659","-103.4052729","20.5979415","1454976104","NULL"
"660","-103.3397254","20.7651657","1455025742","NULL"
"661","-103.3428645","20.7497913","1455025747","NULL"
"662","-103.3461089","20.7450293","1455025763","NULL"
"663","-103.3944194","20.6114128","1455443686","NULL"
"664","-103.3945243","20.6114302","1455443693","NULL"
"665","-103.3944633","20.6113112","1455443767","NULL"
"666","-103.3877363","20.6053819","1455591383","NULL"
"667","-103.389715","20.67068","1457293307","NULL"
"668","-103.3416667","20.6132397","1457396386","NULL"
"669","-103.3403845","20.6091357","1457396493","NULL"
"670","-103.4177266","20.6004434","1457412376","NULL"
"671","-103.4168952","20.6008155","1457412385","NULL"
"672","-103.4168627","20.6007503","1457412392","NULL"
"673","-103.4176941","20.6003685","1457412400","NULL"
"674","-103.414821","20.5944227","1457455104","NULL"
"675","-103.4147497","20.5944113","1457455166","NULL"
"676","-103.1711773","20.6064558","1458419155","NULL"
"677","-103.3615707","20.6599801","1458911264","NULL"
"678","-103.3615523","20.6600238","1458911287","NULL"
"679","-103.3556135","20.6656744","1459071521","NULL"
"680","-103.3593908","20.6692042","1459071528","NULL"
"681","-103.3593732","20.6715891","1459071553","NULL"
"682","-103.3558062","20.6657288","1459071593","NULL"
"683","-103.3594107","20.6739995","1459071615","NULL"
"684","-103.3594509","20.6675408","1459071665","NULL"
"685","-103.3594182","20.6682925","1459071704","NULL"
"686","-103.359419","20.6747981","1459071723","NULL"
"687","-103.3475089","20.6774135","1459071759","NULL"
"688","-103.2938534","20.6884502","1459306066","NULL"
"689","-103.3232422","20.6938045","1459306190","NULL"
"690","-103.3316708","20.6937974","1459306282","NULL"
"691","-103.3232006","20.693892","1459306308","NULL"
"692","-103.2938219","20.6885374","1459306339","NULL"
"693","-103.2908727","20.6878253","1459306436","NULL"
"694","-103.2948293","20.6887391","1459306461","NULL"
"695","-103.3270688","20.6825908","1459306475","NULL"
"696","-103.3219733","20.6865847","1459306489","NULL"
"697","-103.2943413","20.6874576","1459306502","NULL"
"698","-103.3270105","20.6827663","1459306644","NULL"
"699","-103.2907959","20.6879317","1459306713","NULL"
"700","-103.3244258","20.6903447","1459306727","NULL"
"701","-103.3181407","20.6890179","1459320909","NULL"
"702","-103.3150256","20.6901067","1459320911","NULL"
"703","-103.3165504","20.6894987","1459320915","NULL"
"704","-103.2947862","20.6981825","1459320919","NULL"
"705","-103.3108936","20.6919189","1459320926","NULL"
"706","-103.3166139","20.6896303","1459320927","NULL"
"707","-103.3065089","20.6936875","1459320928","NULL"
"708","-103.3112265","20.6917857","1459320931","NULL"
"709","-103.3150836","20.6902412","1459320932","NULL"
"710","-103.3196197","20.6882749","1459320934","NULL"
"711","-103.3180813","20.6888883","1459320935","NULL"
"712","-103.3105772","20.6918215","1459320939","NULL"
"713","-103.3065613","20.6934939","1459320941","NULL"
"714","-103.3108505","20.6917063","1459320945","NULL"
"715","-103.4067125","20.7021664","1459341534","NULL"
"716","-103.3865749","20.698988","1459341537","Iglesia de la Madre de Dios"
"717","-103.4110736","20.7008474","1459341545","NULL"
"718","-103.4143831","20.7012794","1459341556","NULL"
"719","-103.407798","20.7016661","1459341588","NULL"
"720","-103.4139134","20.7021277","1459341626","NULL"
"721","-103.4122241","20.7022284","1459341639","NULL"
"722","-103.4138909","20.7033156","1459341802","NULL"
"723","-103.4139416","20.7033356","1459341810","NULL"
"724","-103.4106442","20.7039482","1459341872","NULL"
"725","-103.4105453","20.7040845","1459341884","NULL"
"726","-103.4125965","20.7049861","1459341943","NULL"
"727","-103.407495","20.7050499","1459341956","NULL"
"728","-103.4080371","20.7052141","1459341962","NULL"
"729","-103.4090495","20.7055048","1459341979","NULL"
"730","-103.4091499","20.7055924","1459342006","NULL"
"731","-103.4050779","20.705643","1459342010","NULL"
"732","-103.4115131","20.7057554","1459342048","NULL"
"733","-103.4114144","20.7057686","1459342050","NULL"
"734","-103.4119335","20.7063941","1459342234","NULL"
"735","-103.4049723","20.7066071","1459342347","NULL"
"736","-103.4049333","20.7067687","1459342389","NULL"
"737","-103.3235493","20.6854648","1459419568","NULL"
"738","-103.3234854","20.6853932","1459419574","NULL"
"739","-103.3255919","20.6869256","1459419584","NULL"
"740","-103.2991109","20.6895962","1459430529","NULL"
"741","-103.2969539","20.6891644","1459430530","NULL"
"742","-103.2970217","20.6889656","1459430568","NULL"
"743","-103.2991567","20.6893911","1459430613","NULL"
"744","-103.3021958","20.690214","1459477424","NULL"
"745","-103.3022601","20.6900083","1459477443","NULL"
"746","-103.3333337","20.6906603","1460325418","NULL"
"747","-103.3431133","20.6730476","1460325422","NULL"
"748","-103.3335128","20.6907414","1460325448","NULL"
"749","-103.3362445","20.6881895","1460325513","NULL"
"750","-103.3480319","20.6873179","1460325543","NULL"
"751","-103.3480185","20.6868135","1460325578","NULL"
"752","-103.347989","20.6862916","1460325586","NULL"
"753","-103.3360666","20.6928915","1460325594","NULL"
"754","-103.3538018","20.6870466","1460325616","NULL"
"755","-103.4373066","20.6582656","1460331528","PEMEX"
"756","-103.4372467","20.6588993","1460332185","PEMEX"
"757","-103.3592262","20.681942","1460358994","NULL"
"758","-103.3537505","20.6897302","1460359027","NULL"
"759","-103.3712442","20.6974246","1460492693","NULL"
"760","-103.3709076","20.6974403","1460492694","NULL"
"761","-103.3709229","20.6975038","1460492695","NULL"
"762","-103.3761328","20.7128381","1460530461","NULL"
"763","-103.3871875","20.7211385","1460530533","NULL"
"764","-103.3874557","20.7211649","1460530534","NULL"
"765","-103.3245912","20.6477495","1462657725","Code Paradero"
"766","-103.3471084","20.6999928","1462697933","Code I"
"767","-103.349179","20.7018044","1462697957","Code II"
"768","-103.4446072","20.6653453","1462973161","Centro Acuático Metropolitano"
"769","-103.3692058","20.6443018","1462996962","Complejo Nissan / Estadio Softball"
"770","-103.3920608","20.6970506","1463055420","Unidad Deportiva Revolucion"
"771","-103.3451372","20.6771533","1463120791","NULL"
"772","-103.3593003","20.6793826","1463120806","NULL"
"773","-103.412881","20.6794754","1467619574","NULL"
"774","-103.412788","20.6796124","1467619576","NULL"
"775","-103.404654","20.6825407","1467619666","NULL"
"776","-103.4060241","20.684169","1467619698","NULL"
"777","-103.4013473","20.688511","1467619984","NULL"
"778","-103.4146164","20.6861327","1467625889","NULL"
"779","-103.4150907","20.6859023","1467625892","OXXO"
"780","-103.4156938","20.6857527","1467625895","Terraza Bambù"
"781","-103.4076096","20.6780147","1470440845","NULL"
"782","-103.4074769","20.6780159","1470440872","NULL"
"783","-103.4085063","20.6780067","1470440878","NULL"
"784","-103.3702575","20.6973074","1475400360","NULL"
"785","-103.3703276","20.697423","1475400362","NULL"
"786","-103.3303402","20.7163084","1478411793","NULL"
"787","-103.4321043","20.6754724","1479773749","NULL"
"788","-103.3254559","20.7162044","1479900394","NULL"
"789","-103.2941215","20.6943159","1481511014","Primaria Jose Luis Arregui"
"790","-103.2895617","20.6953296","1481518808","Secundaria General 14"
"791","-103.2900445","20.6944664","1481534606","Primaria Jose Maria Arreola"
"792","-103.2957141","20.6873535","1481536719","Soriana"
"793","-103.2949667","20.6894246","1481539447","Unidad Administrativa Municipal Prisciliano Sanchez"
"794","-103.3021537","20.6896701","1481540607","Clinica 48 IMSS"
"795","-103.3012484","20.6894972","1481540990","Clinica 110 IMSS"
"796","-103.3025972","20.6898696","1481541525","Benavides"
